timestamp,cpu_utilization,ram_utilization,request_rate,context_switches,worker_threads,latency_ms,label
124,18.419027438129124,42.94197331277084,8.725089315534658,819.0878819184438,8,9.479954546688681,0
125,21.406616829393844,35.929906398231324,14.286305621153941,745.4784782403636,9,6.207795224325787,0
126,27.270221488837397,40.8820226694839,5.618084606892227,1073.4444438129203,5,9.261152788307795,0
127,27.910958748845154,39.80972889886124,5.923605281113785,922.2081325884767,5,7.875534564209249,0
128,15.10428195796786,41.423255259052276,6.627909892062293,708.1114272512635,8,6.603204713669344,0
129,22.661209538663485,35.64853594482968,10.952128341268747,854.3267677668094,8,7.821555840361393,0
130,21.261165047231685,40.79983787428131,6.5047227100599745,895.1575112443061,8,7.33251691266392,0
131,18.331617157060954,40.61484587959524,14.680763814507335,698.315329583486,6,12.340735310058779,0
132,16.797980510005242,40.60660094416171,9.467145272585203,827.4425333421266,7,5.307751782591601,0
133,20.06422757105442,41.034876665964546,10.015179603501664,940.1091503549017,7,11.174627479132212,0
134,29.143645558687787,41.76467937226362,7.466586158054065,977.5974738901416,5,12.606613420236066,0
135,19.848043980311328,43.0498899968077,9.709602524347336,727.4950257133478,6,9.807234564689733,0
136,22.781859326150492,37.698207201282145,11.619136326370114,813.20112798997,8,14.315649800079184,0
137,25.545284383427667,43.25049410180062,12.511771369540428,1101.7703781552423,5,12.078806952365353,0
138,20.45444403568941,39.982556822634535,12.53868082709913,869.8178794191422,6,12.479236513114174,0
139,29.57673124081441,35.77058279134331,10.778911126940883,1079.5965798226111,9,6.969334874408703,0
140,29.43670942413167,35.585509292439795,14.043597749938572,967.9312813339981,6,12.772955758390735,0
141,18.776734437380462,38.34238318696061,13.174078473061094,864.2851629616,5,13.320947360831148,0
142,22.45872758838578,42.848969771114675,12.570481146986253,1021.8680672781716,7,8.612663884059895,0
143,19.513174647251546,42.07680934740916,5.556055216804606,936.2851269783246,8,7.133630680329713,0
144,19.272607415662016,42.886149646724064,5.068779622196493,869.6315980857908,9,8.850506792036168,0
145,15.553304210317991,40.172690564416094,7.124472771954729,611.4162202534519,6,12.396079690001372,0
146,24.143465009698453,39.401989979554905,11.635235939134523,837.3057333952652,5,9.176390058687026,0
147,22.54018534843292,36.47452526706284,9.111974888825458,778.2973298437704,5,12.36651875224788,0
148,15.77218126874984,38.281927536093114,9.024062592993118,671.5482966664867,8,6.1356454097753765,0
149,19.179696963549173,39.34019366173875,13.845868882296138,720.1908642368426,5,13.060117104884844,0
150,28.623988289499806,35.88600429679617,13.955628481318387,993.6141193132253,5,7.532074816423574,0
151,18.593428360004587,37.206119527112115,14.091752640535857,780.3531257158031,8,7.4892898771459375,0
152,17.173423081368348,40.98225294063739,8.138780765150273,912.2304122555495,9,10.903809652038607,0
153,22.341791404163445,42.3566311423919,11.910558127392617,941.6576030385938,7,5.7011804574698965,0
154,29.78475681165901,44.9834751139295,7.716331812743697,1195.111055996364,7,5.262977266846685,0
155,18.630829072672505,44.33113331343558,6.906098330744498,878.8761770305123,6,7.610286652934493,0
156,25.08203321108818,41.42565199535191,6.846324573473693,860.801769435194,9,10.380675507348228,0
157,26.424294229930766,39.21248053294072,8.42107620863594,1081.3834776604538,6,14.076163862252272,0
158,18.564563159885996,41.36177364708233,9.299576197798217,746.6437434648872,7,13.464351763073068,0
159,25.923245229177894,42.856516180802316,13.309491710550684,1039.8134848278592,8,9.904464599209755,0
160,20.516746990788796,36.183361909233874,6.198910934727121,815.2072668626165,5,5.370519936934928,0
161,24.48458745890369,39.099048896962884,12.349258473948943,1111.41636545199,7,10.35252734629309,0
162,24.50294566141342,43.39802285635617,10.314549141893053,891.6390853843689,9,12.047955999252956,0
163,23.036620261121378,38.83832951933044,7.879453426759925,859.6546477603154,7,8.391645325250337,0
164,16.354346550816125,40.71872271227186,9.928195845328247,888.0603404391226,9,6.110633032816547,0
165,27.52953743383857,40.87769360862198,7.999420697770226,895.631757236861,9,7.785679532056594,0
166,19.811700974576038,36.84476253133639,10.960819552383061,904.29922072636,9,12.71588864467814,0
167,17.797777655997812,38.62235441652288,9.338439228552442,862.5423586207087,6,8.512438322833283,0
168,15.611627123321458,38.34511288741932,6.6440552907887875,841.2042513061563,8,13.119814906857101,0
169,23.863394147823627,35.26196708532065,6.165830745556967,1088.9166468871333,7,8.195214518074758,0
170,25.163465427634236,35.241917638913556,10.4669568207213,1121.7672114378515,8,6.635550384138181,0
171,15.248817433917843,43.316970436757735,14.024130332861034,600.8034631178853,5,9.358483595136082,0
172,22.681395874489215,37.730708099728126,8.439576865576855,1013.5866936881011,7,9.52274512289139,0
173,18.39743662796907,40.180787662388155,12.330001072226231,853.8288957964412,8,5.1610821854933695,0
174,24.677591856141746,37.98725573588773,11.586613549397669,1011.1424367154709,8,6.170450727063262,0
175,17.61549643507487,44.40679245115341,14.31554914309481,678.8923888612802,5,6.8492601877281745,0
176,25.36406607153699,37.592967588657736,13.209810172991409,1029.157801722121,9,6.135873173786749,0
177,20.801030194508062,39.29656812738935,10.66605258905463,1014.7705290430758,7,8.415260754213637,0
178,29.050949831051017,43.72730250484602,11.570304982341073,1199.8193166381095,7,14.646228556170179,0
179,17.0628141621899,43.41933566791809,13.983864665840349,758.3095522962026,5,10.09222538327078,0
180,20.115995265753877,36.861014178462774,8.995187845869347,714.8842736296752,9,11.275560238706465,0
181,16.702102818608836,43.0264330979571,8.267947058577773,726.2406174652824,7,8.563864785230281,0
182,28.87040427417844,39.58186886737893,5.108110836351964,1169.6772003346275,7,8.234877616431461,0
183,28.160090300714714,39.829688720853554,13.265510741914643,1114.4519879574177,7,5.231467719150084,0
184,18.869124415727335,36.33479972415944,13.009807004033648,809.5312070713703,9,10.003336556760225,0
185,24.899760690512686,35.806015137571244,6.044545181001514,839.0244778104665,5,9.836090067516663,0
186,27.258333003018237,42.27939306973765,10.768573811327002,1009.5267434224468,7,6.57830726181123,0
187,23.328012173991937,39.964611523552996,9.639816981668874,923.9077862651635,8,12.643240002067037,0
188,22.944758675340097,39.368507026151796,6.187090955091115,1052.1856267517433,9,9.92674330311003,0
189,18.627784363506777,42.295082286523964,14.805682270607235,858.0204401623172,6,8.389939701615733,0
190,16.396541517088487,42.6551289899111,7.146958874633555,703.4094129236069,5,6.46908909022927,0
191,28.458236369299904,36.58908167669354,5.6723418009056115,1069.051388567714,8,10.521608269710125,0
192,28.506270857449955,41.10225149477641,10.948473795019096,932.4733637828969,7,12.528170260888096,0
193,24.49652185909902,36.35354082277686,12.388666771330326,1104.1835171723965,6,7.819993526849717,0
194,20.08544686573051,42.51375086029046,5.32443446047187,810.1541422224806,5,7.187943515767225,0
195,20.238143619189913,41.56955156267139,11.587176387270222,849.3137969536886,9,10.21934964064577,0
196,25.88933518305359,44.56614621083458,10.322918759514543,953.8185718474165,6,6.553433025100169,0
197,28.456653899288657,35.68958016356421,6.032650088750485,1116.1698665170766,6,11.66613386594285,0
198,28.30629636397676,35.57054721151254,6.725238769463621,1106.3270565982968,8,11.053436279442305,0
199,26.698133187864357,37.821870746932,10.679742973160806,1082.0500228553497,5,5.870820495914286,0
200,24.630474692314316,37.61705683735906,7.963576135132884,896.2048361914341,8,5.3652037938137385,0
201,16.262099474925733,37.46978799072,14.38315728651316,701.2530312223631,8,11.202886525885848,0
202,17.424430711419205,44.06254580521036,13.187402294840508,673.1861371143425,7,7.942937739887408,0
203,28.478312827906187,37.49546199849506,14.835672065136631,1108.6108122514884,9,5.8644575317339855,0
204,24.09643589489385,37.71949726128631,7.59670838950414,814.3500355730421,6,12.594287049564866,0
205,15.137955774249445,42.59398262417964,14.69723632797977,757.7535950132739,5,8.14044003017644,0
206,16.522073142990482,39.4973984245054,9.312338697915578,873.9605940302522,9,9.595995496382237,0
207,24.952526536620837,42.76710556955181,8.475187953137546,1091.062807902411,9,7.368129274537693,0
208,15.07592375769328,35.65366157564385,5.503495269693532,711.6094220533205,5,11.273170783579646,0
209,17.41212077126248,39.87571193673384,5.527652578596026,773.0941257454841,9,8.014884153543594,0
210,23.231006840498793,35.33613600183283,11.920112559466547,803.8659259148751,7,14.680209612276284,0
211,25.3784279653904,35.62653203455355,9.579289944340278,1035.6902067676708,9,12.029475486169066,0
212,24.779418892539006,44.06437453344411,7.265216260361057,1065.8632984253288,7,6.367222763734658,0
213,18.3640396419084,36.39245371117595,11.139703063252327,732.4975074291239,6,9.166948396734668,0
214,25.68268832021304,40.324206822752174,7.528581182501112,968.4574724953353,6,8.854210997298786,0
215,18.558736312452,39.11095602600707,10.776317543444225,915.6202088408811,8,10.342471107203831,0
216,19.880995472389017,38.47343326258843,8.592087469826904,960.1610271084119,7,13.419306744792532,0
217,26.197371076770363,43.99833345687273,13.23552226611819,927.8882709985269,6,10.834220151830017,0
218,24.74449348570822,35.2182339677549,13.206961607667793,983.7835275051148,9,5.6155667759999925,0
219,27.73835115741267,41.63789686175589,9.773503981224014,951.206724126065,5,11.55415696802855,0
220,24.86419338450515,44.63394434213551,8.508191093350156,852.1684638544957,5,5.082652979458584,0
221,23.524629050032075,40.60168183461842,8.625597965590945,1061.451876668389,7,12.79960460540393,0
222,16.40512151742139,44.36822462033092,13.05714525668218,856.2802892051675,8,11.666360724112419,0
223,20.515737045891502,35.52257879286024,8.281794827976121,940.9038966882397,9,8.08785658352586,0
224,18.978035515225884,39.18793319074162,7.09059373706846,689.0807835245892,7,7.924418045895157,0
225,18.659844650686253,37.60157790962051,5.846883418753068,919.6147540802335,5,12.982729965463056,0
226,29.595158321286682,42.308209649807296,9.666931208844083,1071.2921808037822,7,12.833366919246206,0
227,20.896465870001407,44.81297090497247,9.82132098919842,825.130183738793,9,8.5230235437676,0
228,28.3806983276567,37.56530062444248,13.409087104029071,1073.4603664990304,6,7.989477280797804,0
229,24.467079389958943,41.541746014740745,7.21238696446064,839.0829575660404,9,10.598247888827899,0
230,26.922169553124725,36.9809763275974,8.809912736683998,1100.0482036338378,6,5.083656599841442,0
231,22.539556396577883,40.6533025457161,13.084057388936909,938.2194329809358,6,5.826670379865423,0
232,23.653558269395386,39.63932486688336,13.236236107489734,847.3159857968349,6,6.261695901487368,0
233,22.38776540728296,44.72005329631537,8.846110759787681,816.1637951127876,7,6.854118178271742,0
234,17.928644816970667,41.08527272696467,9.59124023286681,703.490715896069,5,10.120181266754692,0
235,25.83678172892258,38.49506372086819,8.03285890849283,863.0202594886448,7,14.92241914861122,0
236,19.211585436612836,36.14095784887933,14.32554878419312,856.6291707268264,5,11.526134017473534,0
237,15.364739496471808,36.51246828734934,6.186437657415803,836.2229406883475,9,5.612987944492236,0
238,24.682084438607518,37.25316929951235,14.3374942300147,822.3015751614046,8,10.255793740622417,0
239,17.656660191105736,37.50966661340298,11.838664518353433,656.1178982690255,9,9.966452123895044,0
240,29.106878765293715,43.50616057841138,10.315721526867312,1099.5030521384265,7,6.441678158180495,0
241,29.308928655038812,40.61222788282525,5.326590607844959,1178.571921991786,7,14.202723688024077,0
242,28.72296585330673,40.233909113743664,9.755961918220084,1016.0958135032583,5,9.40765247675369,0
243,20.552380503831664,36.14768871869217,9.077481050027323,818.6938322381083,7,14.945591406097398,0
244,15.231849247933011,43.60139693349435,6.612188119751226,759.7001804473581,6,9.200722952521643,0
245,28.92477843881588,42.22814303208484,11.56409603500657,1005.3833277076412,7,11.079577026836093,0
246,21.422762224759715,35.676683619000016,14.711509073682858,743.5515654422982,5,6.047625364514401,0
247,29.499822285655043,42.078350972297685,10.621888110645251,1158.0641125718548,5,9.542278238068693,0
248,29.45429965633879,40.43538217342646,12.147532764439458,1124.0524652909057,6,7.387658940039733,0
249,27.7951418320104,35.817253457467785,5.684504525660168,1069.1053455169576,5,13.35564798571235,0
250,19.416733381043784,39.58300641528656,9.176669958169947,907.9235732236416,8,12.839195848675399,0
251,20.77646592902888,39.84696287130047,6.163584851644959,921.9808994943332,9,13.241799996253585,0
252,27.767050072752852,36.65774540163276,11.127958355365104,955.9408482723177,7,12.236094377579514,0
253,19.753830077344166,44.45698147000282,14.384821582141546,799.5900660166095,8,13.326832236200513,0
254,17.542391200291387,43.499753714806616,11.617777324716386,676.3928225108722,7,7.008287501749209,0
255,23.352018936875254,41.69022337329108,5.768030483144216,822.7575774472457,8,9.520437765798016,0
256,29.042321612411715,39.62295561000607,8.546662049850829,1128.9167642172547,7,11.918468799459681,0
257,25.440446950124596,39.117655415845086,10.506633794408515,1093.5912058478643,6,11.373924979351349,0
258,23.550917551340476,41.50973467150954,9.032077561332521,1077.5927139418536,5,12.16354482874087,0
259,16.457647406561527,40.45431869406905,13.336440104751723,799.9453204288715,5,7.2425838315123166,0
260,24.225108400487546,35.62273105881886,13.146710047099893,860.8581070204758,6,5.984347090449898,0
261,29.85080775156395,40.125026487703316,11.118310201032214,977.9652974237779,8,14.168065780747764,0
262,17.10126022854786,43.06403617232839,8.734579451327052,871.3867971747238,9,10.601718955673585,0
263,22.77494478545605,39.59239877596958,7.553363737632441,943.0005625444011,8,6.5382592450741095,0
264,28.160596078919333,35.51956577554268,6.058743182131293,1089.5004082770993,5,12.934365818873616,0
265,26.111529266313067,42.86278199384033,8.54897683486554,1087.2268582842394,9,14.149299366292826,0
266,25.455236114929022,37.013637821359744,9.131725172077196,1047.364071192961,7,6.69563518571109,0
267,25.53726125980664,37.58620834888039,11.758229251040735,1088.769007351995,9,13.174124552691106,0
268,20.392367268296326,36.64706353432296,11.581598242975735,726.6733533453717,8,14.332250613191283,0
269,19.4038776639674,38.30215064871498,5.70108139641257,909.3531326231365,6,14.383616002960174,0
270,27.140417332177705,42.56751505688635,8.952593154311579,1133.7662605010712,7,14.141564616535012,0
271,27.15170092018771,40.19385859503937,6.817788672173619,964.6330357421871,8,10.464210123601028,0
272,28.006084778701556,37.04881274150713,6.568127053168057,1092.2863016655147,7,8.562113172538693,0
273,28.698608288347067,43.77830078152041,13.27302149737246,1011.7138263597683,9,5.072728076940093,0
274,22.67013598291407,43.79581854951529,5.419152167162576,1054.1447195175879,5,5.609122268715271,0
275,22.522744420307994,43.70578425046007,9.191828759021213,773.095682238351,8,9.288390152973907,0
276,26.974427684501627,37.38796211381539,6.682036557665182,1048.2985452624273,6,8.993261463915104,0
277,24.749458961666477,39.51239344180988,13.79330215678474,868.6875381565164,9,6.847139095698832,0
278,25.529503158865552,44.849896561408755,10.570405132750352,1051.9036405247864,8,8.954800280316569,0
279,26.936890041541517,42.7201247630999,7.31380636376848,926.1893360641366,6,6.746500654553681,0
280,28.350080127263496,35.2716742122556,10.024272871663765,979.3669817510947,8,13.487912527758406,0
281,20.069927352773036,35.65204591260492,12.314863597031158,850.0594271330533,9,7.981948778755989,0
282,20.63374428959916,39.63931376812333,14.581180089194337,990.2940922390425,8,10.9856435015831,0
283,16.409729097613035,44.0922020586156,7.20446004245419,673.7575390847171,7,10.028430619990868,0
284,23.67420211494261,40.387017979527144,13.861817721293452,835.1270592089963,9,5.518820775939922,0
285,15.539134106951131,39.978125080342906,14.343041141674902,816.1714022299875,8,14.422337194911663,0
286,21.9839702719869,36.05473699956631,14.164205445320663,899.7851164998518,5,10.272259782504833,0
287,23.13966952061365,41.56780104724294,11.354143568619097,1052.0272717298726,8,8.250576433918154,0
288,19.298118781924266,43.221031606002256,11.298206544347078,726.4373366960593,7,6.581265696330682,0
289,23.862498908535162,38.80420007507562,9.032106331838229,990.3408406202909,6,8.385266347268358,0
290,15.457503749085742,42.75611850925328,12.52397882303788,656.301337572688,6,5.205116030233895,0
291,15.560222831238216,44.64476653900812,10.312940183509319,636.0336993764472,6,8.635581553482977,0
292,27.339008409894873,37.037664591276894,11.774380712282944,1088.504034794553,5,10.314859273045048,0
293,20.402859621168943,40.23329631194741,9.284579038487955,888.1768765018435,7,13.718662458509447,0
294,16.90590768977827,37.871379580845755,12.314964640431391,849.0959297531562,9,11.873744176977976,0
295,22.833648900822066,42.92854419033839,13.24471517604549,863.6799954544065,6,6.115823131332414,0
296,26.54990329647916,40.775933658811574,6.464362566028161,998.139079326636,7,6.477463244379611,0
297,18.23731541245265,41.34582417550304,13.32929715574228,777.5743882104418,8,9.281233678183746,0
298,24.343357137285004,42.97914159615894,10.402965317903073,1103.8107676220793,5,6.957077516387878,0
299,16.28021197490652,38.95970472662455,13.446659090902243,694.6799863944793,7,5.2784977758275575,0
